id,sex,age,edu,geo2,w
2575,1,4,1,Baden-Württemberg,0.5412145164533009
2577,2,4,0,Bayern,1.5385500457963115
2579,1,4,1,Bayern,0.22421157024559785
2580,1,1,1,HBHHSHNS,0.23543800530456288
2581,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2582,1,4,1,RPSLHE,0.4736896754069664
2583,1,3,0,THSTSN,1.3445915331281455
2584,1,4,1,Berlin,0.1821297064423889
2585,1,1,0,Nordrhein-Westfalen,1.455456871139073
2586,1,3,0,RPSLHE,1.772499631587075
2587,1,3,1,Baden-Württemberg,0.3311586714904999
2588,1,1,1,THSTSN,0.1746858452453663
2589,2,4,0,HBHHSHNS,2.5410498671013015
2590,2,3,0,HBHHSHNS,2.168199800177167
2591,1,5,1,RPSLHE,1.7904895395326654
2593,1,4,1,HBHHSHNS,0.39610843373716254
2594,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2596,1,4,0,Nordrhein-Westfalen,2.2048953206354
2597,1,4,1,Nordrhein-Westfalen,0.490729535866323
2598,1,4,0,Nordrhein-Westfalen,2.2048953206354
2600,1,4,1,HBHHSHNS,0.39610843373716254
2601,2,4,1,RPSLHE,0.5320604086025341
2602,1,1,1,MVBB,0.1912077828755293
2603,1,3,1,THSTSN,0.2339147486365962
2604,1,4,0,Baden-Württemberg,2.790222044021058
2605,2,3,0,Bayern,2.242987273185747
2611,2,3,1,Nordrhein-Westfalen,0.6566195985763772
2612,1,1,0,RPSLHE,1.417134539329714
2615,1,4,1,Nordrhein-Westfalen,0.490729535866323
2616,1,4,0,Nordrhein-Westfalen,2.2048953206354
2617,1,4,1,THSTSN,0.38058207520844134
2618,1,5,1,Baden-Württemberg,1.3165526686342228
2619,1,3,1,THSTSN,0.2339147486365962
2621,1,4,1,HBHHSHNS,0.39610843373716254
2622,1,3,1,Berlin,0.16318181073267798
2624,1,4,0,Nordrhein-Westfalen,2.2048953206354
2626,1,5,1,THSTSN,1.693026142670804
2627,1,1,1,Baden-Württemberg,0.303950998023234
2628,1,5,1,Bayern,0.40976557576575867
2629,1,3,0,Berlin,0.9179651102048781
2630,1,4,1,Berlin,0.1821297064423889
2631,1,4,1,Nordrhein-Westfalen,0.490729535866323
2636,1,1,1,Baden-Württemberg,0.303950998023234
2637,1,1,0,RPSLHE,1.417134539329714
2641,1,1,1,Berlin,0.15587707283277444
2642,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2643,1,4,0,Bayern,1.304224702882832
2644,1,3,1,Bayern,0.25327032544608247
2645,2,4,1,Baden-Württemberg,0.5812453928287536
2646,1,4,0,MVBB,2.1452101705577786
2647,2,3,1,RPSLHE,0.5796615792310356
2649,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2650,1,4,1,HBHHSHNS,0.39610843373716254
2653,2,1,0,RPSLHE,2.2142876941539016
2654,1,4,1,Nordrhein-Westfalen,0.490729535866323
2656,1,4,1,Nordrhein-Westfalen,0.490729535866323
2657,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2658,1,3,1,Baden-Württemberg,0.3311586714904999
2659,2,4,0,RPSLHE,3.175306482871702
2660,1,4,0,Bayern,1.304224702882832
2663,1,4,1,Berlin,0.1821297064423889
2664,1,3,1,Baden-Württemberg,0.3311586714904999
2666,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2667,1,5,0,RPSLHE,7.5062576487662955
2668,1,4,1,Berlin,0.1821297064423889
2670,1,1,1,THSTSN,0.1746858452453663
2672,2,3,1,Nordrhein-Westfalen,0.6566195985763772
2673,2,3,0,Nordrhein-Westfalen,3.1189950903552006
2674,1,1,1,Bayern,0.21229423648516815
2675,1,1,1,Baden-Württemberg,0.303950998023234
2677,1,3,1,Berlin,0.16318181073267798
2678,1,1,0,Bayern,0.7630428683993563
2679,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2681,2,3,1,Nordrhein-Westfalen,0.6566195985763772
2682,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2683,1,3,0,Berlin,0.9179651102048781
2686,1,4,0,Nordrhein-Westfalen,2.2048953206354
2690,1,4,0,Bayern,1.304224702882832
2692,2,4,1,HBHHSHNS,0.59335422642501
2695,1,3,1,Baden-Württemberg,0.3311586714904999
2696,2,4,1,Bayern,0.24423376662118426
2697,1,1,0,Berlin,0.8596856744110565
2698,1,1,1,Bayern,0.21229423648516815
2699,1,3,1,RPSLHE,0.3464965156501962
2701,1,1,1,Baden-Württemberg,0.303950998023234
2702,2,4,0,Berlin,1.9946800612068458
2703,1,4,1,HBHHSHNS,0.39610843373716254
2704,2,1,1,RPSLHE,0.6911030844845735
2705,1,1,1,HBHHSHNS,0.23543800530456288
2706,1,3,1,HBHHSHNS,0.31057878225346247
2707,1,1,0,RPSLHE,1.417134539329714
2709,2,5,0,Bayern,4.821421454168228
2710,1,1,0,Bayern,0.7630428683993563
2714,1,3,1,Baden-Württemberg,0.3311586714904999
2715,2,4,1,HBHHSHNS,0.59335422642501
2717,2,4,1,Nordrhein-Westfalen,0.6274993277383306
2722,1,3,1,Bayern,0.25327032544608247
2723,1,1,1,Berlin,0.15587707283277444
2725,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2727,1,3,1,Bayern,0.25327032544608247
2728,1,1,1,HBHHSHNS,0.23543800530456288
2730,1,4,1,Nordrhein-Westfalen,0.490729535866323
2731,2,4,0,THSTSN,2.34530667145003
2732,1,3,1,Baden-Württemberg,0.3311586714904999
2733,1,3,1,Bayern,0.25327032544608247
2734,1,4,1,HBHHSHNS,0.39610843373716254
2735,1,4,1,Nordrhein-Westfalen,0.490729535866323
2737,1,4,1,HBHHSHNS,0.39610843373716254
2740,1,1,0,Bayern,0.7630428683993563
2741,1,4,1,Bayern,0.22421157024559785
2742,1,4,1,THSTSN,0.38058207520844134
2744,2,4,1,Bayern,0.24423376662118426
2745,1,4,0,Nordrhein-Westfalen,2.2048953206354
2746,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2747,2,3,1,HBHHSHNS,0.5226429554371789
2748,1,1,1,HBHHSHNS,0.23543800530456288
2749,1,1,1,Baden-Württemberg,0.303950998023234
2750,1,1,1,Bayern,0.21229423648516815
2751,1,3,1,RPSLHE,0.3464965156501962
2754,2,4,1,THSTSN,0.5732043935324015
2756,1,3,1,HBHHSHNS,0.31057878225346247
2757,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2758,2,1,1,Bayern,0.4035281215104976
2759,1,3,1,RPSLHE,0.3464965156501962
2760,1,1,1,Berlin,0.15587707283277444
2761,1,3,1,RPSLHE,0.3464965156501962
2762,1,4,0,Baden-Württemberg,2.790222044021058
2764,1,4,1,Nordrhein-Westfalen,0.490729535866323
2765,1,4,1,Berlin,0.1821297064423889
2766,1,1,0,Bayern,0.7630428683993563
2767,1,1,1,Berlin,0.15587707283277444
2768,2,1,1,Baden-Württemberg,0.5471312156761556
2769,1,4,1,Nordrhein-Westfalen,0.490729535866323
2770,1,4,1,Nordrhein-Westfalen,0.490729535866323
2771,1,3,1,RPSLHE,0.3464965156501962
2772,1,3,1,RPSLHE,0.3464965156501962
2773,1,4,1,Nordrhein-Westfalen,0.490729535866323
2775,1,4,1,Nordrhein-Westfalen,0.490729535866323
2776,1,1,1,Berlin,0.15587707283277444
2777,1,5,0,Bayern,1.8001263386248463
2779,1,4,1,Nordrhein-Westfalen,0.490729535866323
2780,2,3,1,THSTSN,0.33486992540637
2781,2,4,1,Nordrhein-Westfalen,0.6274993277383306
2783,1,1,0,Nordrhein-Westfalen,1.455456871139073
2784,1,4,1,HBHHSHNS,0.39610843373716254
2786,1,1,1,Berlin,0.15587707283277444
2787,1,3,1,HBHHSHNS,0.31057878225346247
2788,1,4,1,Baden-Württemberg,0.5412145164533009
2789,2,3,1,Nordrhein-Westfalen,0.6566195985763772
2790,2,3,1,MVBB,0.46094623571435517
2792,1,4,1,HBHHSHNS,0.39610843373716254
2794,2,3,0,Bayern,2.242987273185747
2795,1,3,1,Bayern,0.25327032544608247
2796,1,3,0,Baden-Württemberg,1.6626195702740991
2797,2,3,1,MVBB,0.46094623571435517
2798,1,1,0,Nordrhein-Westfalen,1.455456871139073
2799,1,5,0,THSTSN,11.095462367728205
2800,1,4,0,HBHHSHNS,1.6404551592704457
2801,1,3,0,Nordrhein-Westfalen,1.7042852518259892
2802,1,4,0,Nordrhein-Westfalen,2.2048953206354
2803,1,1,0,Baden-Württemberg,1.430437910663729
2804,1,3,0,THSTSN,1.3445915331281455
2805,1,3,0,Nordrhein-Westfalen,1.7042852518259892
2806,2,3,1,Baden-Württemberg,0.682307490956624
2807,1,3,1,Bayern,0.25327032544608247
2809,1,3,0,Baden-Württemberg,1.6626195702740991
2810,1,4,1,Nordrhein-Westfalen,0.490729535866323
2812,1,5,1,Bayern,0.40976557576575867
2814,1,3,1,Berlin,0.16318181073267798
2815,1,4,0,Nordrhein-Westfalen,2.2048953206354
2816,1,1,0,Nordrhein-Westfalen,1.455456871139073
2818,1,4,1,MVBB,0.41333231763074496
2819,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2821,2,4,1,RPSLHE,0.5320604086025341
2823,1,4,1,Bayern,0.22421157024559785
2824,2,4,1,Berlin,0.34970384729577364
2825,1,1,1,MVBB,0.1912077828755293
2826,1,4,1,HBHHSHNS,0.39610843373716254
2827,1,3,1,MVBB,0.299873153525749
2828,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2829,2,4,1,HBHHSHNS,0.59335422642501
2831,1,1,0,RPSLHE,1.417134539329714
2832,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2833,1,3,1,Nordrhein-Westfalen,0.27940924444387544
2834,1,3,1,THSTSN,0.2339147486365962
2835,2,3,0,Bayern,2.242987273185747
2836,1,4,1,Baden-Württemberg,0.5412145164533009
2838,1,1,0,Bayern,0.7630428683993563
2839,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2840,1,1,1,RPSLHE,0.3191260325522322
2842,2,3,1,Berlin,0.3605812619359924
2843,1,1,1,Bayern,0.21229423648516815
2844,1,3,1,RPSLHE,0.3464965156501962
2846,2,4,1,Bayern,0.24423376662118426
2847,1,4,1,Nordrhein-Westfalen,0.490729535866323
2849,1,3,1,RPSLHE,0.3464965156501962
2850,1,4,0,Berlin,1.3862103097031517
2851,1,5,1,MVBB,1.3558022715197509
2853,1,3,1,RPSLHE,0.3464965156501962
2854,1,3,0,MVBB,1.6996817736985037
2855,1,1,1,RPSLHE,0.3191260325522322
2857,1,1,0,HBHHSHNS,0.9822469782417969
2859,1,3,1,Berlin,0.16318181073267798
2860,2,1,0,Bayern,0.953440422310601
2861,1,3,1,THSTSN,0.2339147486365962
2862,2,4,0,Nordrhein-Westfalen,3.3276170661351263
2863,1,1,0,Bayern,0.7630428683993563
2865,1,4,1,HBHHSHNS,0.39610843373716254
2868,1,3,0,Berlin,0.9179651102048781
2870,1,4,0,RPSLHE,2.4670497589644014
2874,1,3,0,Nordrhein-Westfalen,1.7042852518259892
2877,2,4,1,Berlin,0.34970384729577364
2878,1,1,0,Bayern,0.7630428683993563
2879,1,4,1,HBHHSHNS,0.39610843373716254
2880,2,3,0,Baden-Württemberg,3.079829261615288
2881,1,3,1,MVBB,0.299873153525749
2882,2,5,0,RPSLHE,13.190732737254768
2883,1,4,1,Bayern,0.22421157024559785
2887,1,1,0,HBHHSHNS,0.9822469782417969
2888,1,4,1,Nordrhein-Westfalen,0.490729535866323
2889,2,3,1,Berlin,0.3605812619359924
2891,1,4,1,Berlin,0.1821297064423889
2893,1,4,0,HBHHSHNS,1.6404551592704457
2895,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2896,1,1,1,HBHHSHNS,0.23543800530456288
2897,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2898,2,1,0,Bayern,0.953440422310601
2900,2,4,1,Berlin,0.34970384729577364
2901,1,3,0,HBHHSHNS,1.253068132892974
2902,1,4,1,Bayern,0.22421157024559785
2903,2,1,1,RPSLHE,0.6911030844845735
2904,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2905,1,3,1,THSTSN,0.2339147486365962
2906,1,4,0,Nordrhein-Westfalen,2.2048953206354
2907,1,1,1,THSTSN,0.1746858452453663
2908,1,4,1,Baden-Württemberg,0.5412145164533009
2909,1,4,1,Bayern,0.22421157024559785
2913,1,5,0,HBHHSHNS,6.644373098619728
2914,1,1,0,Bayern,0.7630428683993563
2915,1,4,1,HBHHSHNS,0.39610843373716254
2916,2,1,1,HBHHSHNS,0.48934970433390784
2917,2,4,1,HBHHSHNS,0.59335422642501
2919,1,3,0,Nordrhein-Westfalen,1.7042852518259892
2920,2,4,1,RPSLHE,0.5320604086025341
2921,2,4,1,Berlin,0.34970384729577364
2924,1,3,1,Bayern,0.25327032544608247
2925,1,1,1,HBHHSHNS,0.23543800530456288
2926,1,3,1,HBHHSHNS,0.31057878225346247
2928,1,3,1,RPSLHE,0.3464965156501962
2929,1,3,1,HBHHSHNS,0.31057878225346247
2930,2,4,0,HBHHSHNS,2.5410498671013015
2933,1,1,1,Baden-Württemberg,0.303950998023234
2934,1,5,1,Nordrhein-Westfalen,1.2060816028303516
2935,1,1,1,Baden-Württemberg,0.303950998023234
2936,2,1,1,Bayern,0.4035281215104976
2940,1,1,1,HBHHSHNS,0.23543800530456288
2941,2,4,1,Nordrhein-Westfalen,0.6274993277383306
2942,1,4,1,RPSLHE,0.4736896754069664
2943,1,4,1,RPSLHE,0.4736896754069664
2945,1,1,0,Nordrhein-Westfalen,1.455456871139073
2946,1,3,0,Nordrhein-Westfalen,1.7042852518259892
2948,1,1,0,HBHHSHNS,0.9822469782417969
2949,1,4,0,Nordrhein-Westfalen,2.2048953206354
2950,1,4,1,Bayern,0.22421157024559785
2951,1,3,1,THSTSN,0.2339147486365962
2952,1,3,1,HBHHSHNS,0.31057878225346247
2953,1,3,1,HBHHSHNS,0.31057878225346247
2956,1,1,1,Bayern,0.21229423648516815
2959,1,3,0,Berlin,0.9179651102048781
2960,1,4,1,Berlin,0.1821297064423889
2961,1,1,1,Baden-Württemberg,0.303950998023234
2963,2,1,1,Berlin,0.31123668005347876
2964,1,4,1,Berlin,0.1821297064423889
2965,1,3,0,Bayern,1.3243987511555828
2967,1,3,0,Bayern,1.3243987511555828
2968,1,1,1,Berlin,0.15587707283277444
2970,1,4,1,THSTSN,0.38058207520844134
2971,1,3,1,Bayern,0.25327032544608247
2973,1,1,0,HBHHSHNS,0.9822469782417969
2977,1,3,1,Baden-Württemberg,0.3311586714904999
2978,1,4,1,Bayern,0.22421157024559785
2979,1,1,1,Nordrhein-Westfalen,0.2771594920820162
2980,1,3,1,THSTSN,0.2339147486365962
2981,1,3,0,Nordrhein-Westfalen,1.7042852518259892
2985,1,4,1,Berlin,0.1821297064423889
2986,1,4,1,Baden-Württemberg,0.5412145164533009
2987,1,4,1,Nordrhein-Westfalen,0.490729535866323
2988,2,1,1,HBHHSHNS,0.48934970433390784
2989,1,3,1,Bayern,0.25327032544608247
2991,1,1,1,THSTSN,0.1746858452453663
2993,1,1,0,RPSLHE,1.417134539329714
2994,1,3,1,Bayern,0.25327032544608247
2996,1,4,1,Nordrhein-Westfalen,0.490729535866323
2997,1,4,1,Bayern,0.22421157024559785
2999,2,3,1,THSTSN,0.33486992540637
3001,1,3,0,Bayern,1.3243987511555828
3002,1,4,1,Berlin,0.1821297064423889
3004,1,4,1,RPSLHE,0.4736896754069664
3005,1,4,1,RPSLHE,0.4736896754069664
3006,1,4,1,Nordrhein-Westfalen,0.490729535866323
3007,1,4,0,Nordrhein-Westfalen,2.2048953206354
3008,2,4,1,Nordrhein-Westfalen,0.6274993277383306
3010,1,1,1,Baden-Württemberg,0.303950998023234
3011,1,1,1,THSTSN,0.1746858452453663
3012,1,1,0,Bayern,0.7630428683993563
3013,1,4,1,Baden-Württemberg,0.5412145164533009
3016,1,4,0,HBHHSHNS,1.6404551592704457
3018,1,4,1,HBHHSHNS,0.39610843373716254
3020,1,5,1,Nordrhein-Westfalen,1.2060816028303516
3022,1,1,1,RPSLHE,0.3191260325522322
3023,2,4,1,Bayern,0.24423376662118426
3025,1,1,0,Nordrhein-Westfalen,1.455456871139073
3027,2,4,1,RPSLHE,0.5320604086025341
3028,1,5,1,RPSLHE,1.7904895395326654
3030,1,1,0,MVBB,1.255963475830347
3031,1,1,0,Bayern,0.7630428683993563
3034,1,3,1,HBHHSHNS,0.31057878225346247
3035,1,1,1,Berlin,0.15587707283277444
3037,1,4,1,HBHHSHNS,0.39610843373716254
3039,1,4,1,Berlin,0.1821297064423889
3041,2,3,1,Bayern,0.40266567717575724
3042,2,1,1,Bayern,0.4035281215104976
3043,1,1,1,RPSLHE,0.3191260325522322
3044,1,3,1,Bayern,0.25327032544608247
3045,1,5,0,HBHHSHNS,6.644373098619728
3046,1,3,0,RPSLHE,1.772499631587075
3048,1,1,1,HBHHSHNS,0.23543800530456288
3050,1,1,0,Nordrhein-Westfalen,1.455456871139073
3053,2,4,1,Berlin,0.34970384729577364
3054,1,1,1,Bayern,0.21229423648516815
3055,2,4,1,Berlin,0.34970384729577364
3056,1,3,1,Baden-Württemberg,0.3311586714904999
3057,1,3,1,Nordrhein-Westfalen,0.27940924444387544
3058,2,4,0,Baden-Württemberg,3.5102075358041405
3059,1,4,0,HBHHSHNS,1.6404551592704457
3060,1,4,1,Baden-Württemberg,0.5412145164533009
3061,1,1,0,HBHHSHNS,0.9822469782417969
3062,1,1,1,THSTSN,0.1746858452453663
3063,1,1,1,Berlin,0.15587707283277444
3064,1,4,0,HBHHSHNS,1.6404551592704457
3065,1,3,1,THSTSN,0.2339147486365962
3068,1,3,1,RPSLHE,0.3464965156501962
3069,1,4,1,RPSLHE,0.4736896754069664
3072,1,1,1,Nordrhein-Westfalen,0.2771594920820162
3073,1,1,1,RPSLHE,0.3191260325522322
3076,1,1,1,Bayern,0.21229423648516815
3079,2,1,1,Bayern,0.4035281215104976
3080,1,4,1,THSTSN,0.38058207520844134
3081,1,4,1,RPSLHE,0.4736896754069664
3083,1,3,0,Nordrhein-Westfalen,1.7042852518259892
3086,1,1,1,Berlin,0.15587707283277444
3087,1,1,1,Baden-Württemberg,0.303950998023234
3088,1,3,1,Baden-Württemberg,0.3311586714904999
3089,2,3,1,Berlin,0.3605812619359924
3090,2,4,1,RPSLHE,0.5320604086025341
3093,2,4,1,MVBB,0.583849851244912
3094,1,4,1,Bayern,0.22421157024559785
3095,1,4,0,Nordrhein-Westfalen,2.2048953206354
3096,1,5,1,Nordrhein-Westfalen,1.2060816028303516
3099,1,1,1,Bayern,0.21229423648516815
3100,2,4,1,Berlin,0.34970384729577364
3102,1,4,0,HBHHSHNS,1.6404551592704457
3103,2,4,0,Nordrhein-Westfalen,3.3276170661351263
3105,1,3,1,Bayern,0.25327032544608247
3106,1,1,1,RPSLHE,0.3191260325522322
3107,2,3,1,Berlin,0.3605812619359924
3108,2,4,1,RPSLHE,0.5320604086025341
3109,1,4,1,Baden-Württemberg,0.5412145164533009
3111,1,1,0,MVBB,1.255963475830347
3112,1,4,1,Baden-Württemberg,0.5412145164533009
3113,1,4,1,Bayern,0.22421157024559785
3114,2,4,0,Nordrhein-Westfalen,3.3276170661351263
3115,1,4,1,Bayern,0.22421157024559785
3116,1,1,0,Bayern,0.7630428683993563
3117,1,4,1,Nordrhein-Westfalen,0.490729535866323
3118,1,4,1,RPSLHE,0.4736896754069664
3119,1,3,1,HBHHSHNS,0.31057878225346247
3121,2,4,1,THSTSN,0.5732043935324015
3122,2,1,1,RPSLHE,0.6911030844845735
3123,1,4,1,HBHHSHNS,0.39610843373716254
3124,1,1,1,Baden-Württemberg,0.303950998023234
3125,1,1,0,Nordrhein-Westfalen,1.455456871139073
3126,1,1,1,HBHHSHNS,0.23543800530456288
3128,2,4,0,HBHHSHNS,2.5410498671013015
3129,1,4,0,Bayern,1.304224702882832
3132,1,4,0,MVBB,2.1452101705577786
3133,1,4,0,HBHHSHNS,1.6404551592704457
3134,1,1,0,Nordrhein-Westfalen,1.455456871139073
3135,1,3,1,HBHHSHNS,0.31057878225346247
3136,1,3,0,HBHHSHNS,1.253068132892974
3137,2,4,1,THSTSN,0.5732043935324015
3138,1,3,1,Berlin,0.16318181073267798
3139,2,4,1,RPSLHE,0.5320604086025341
3140,1,4,0,Nordrhein-Westfalen,2.2048953206354
3141,1,1,1,HBHHSHNS,0.23543800530456288
3144,1,1,0,Bayern,0.7630428683993563
3145,1,4,0,Nordrhein-Westfalen,2.2048953206354
3146,1,4,0,HBHHSHNS,1.6404551592704457
3147,1,4,1,Berlin,0.1821297064423889
3149,1,4,1,Bayern,0.22421157024559785
3151,1,1,0,HBHHSHNS,0.9822469782417969
3153,1,4,1,Nordrhein-Westfalen,0.490729535866323
3154,2,3,1,HBHHSHNS,0.5226429554371789
3155,1,4,1,Baden-Württemberg,0.5412145164533009
3156,1,4,1,RPSLHE,0.4736896754069664
3157,1,3,1,THSTSN,0.2339147486365962
3158,2,5,0,Berlin,16.497090773988667
3159,1,4,1,RPSLHE,0.4736896754069664
3160,1,3,1,Baden-Württemberg,0.3311586714904999
3161,1,3,1,Baden-Württemberg,0.3311586714904999
3162,1,1,0,Baden-Württemberg,1.430437910663729
3163,1,1,0,Nordrhein-Westfalen,1.455456871139073
3164,2,1,0,RPSLHE,2.2142876941539016
3165,2,4,1,Bayern,0.24423376662118426
3166,1,4,1,Nordrhein-Westfalen,0.490729535866323
3167,1,3,1,THSTSN,0.2339147486365962
3171,1,3,1,Nordrhein-Westfalen,0.27940924444387544
3172,2,4,0,RPSLHE,3.175306482871702
3174,1,3,1,RPSLHE,0.3464965156501962
3175,1,4,1,Berlin,0.1821297064423889
3177,1,1,1,Berlin,0.15587707283277444
3179,1,3,0,RPSLHE,1.772499631587075
3180,1,3,1,HBHHSHNS,0.31057878225346247
3181,1,4,0,Baden-Württemberg,2.790222044021058
3182,2,3,1,Nordrhein-Westfalen,0.6566195985763772
3184,1,3,0,RPSLHE,1.772499631587075
3187,1,4,0,Bayern,1.304224702882832
3188,1,4,1,Bayern,0.22421157024559785
3189,1,1,0,Nordrhein-Westfalen,1.455456871139073
3190,2,3,1,Baden-Württemberg,0.682307490956624
3192,1,1,0,Baden-Württemberg,1.430437910663729
3193,1,1,0,HBHHSHNS,0.9822469782417969
3194,1,3,1,HBHHSHNS,0.31057878225346247
3195,2,4,0,HBHHSHNS,2.5410498671013015
3198,2,3,1,Bayern,0.40266567717575724
3199,1,3,1,MVBB,0.299873153525749
3200,2,4,1,Nordrhein-Westfalen,0.6274993277383306
3201,1,4,1,Nordrhein-Westfalen,0.490729535866323
3203,2,4,1,Baden-Württemberg,0.5812453928287536
3204,1,4,1,HBHHSHNS,0.39610843373716254
3205,1,1,1,HBHHSHNS,0.23543800530456288
3206,1,4,0,RPSLHE,2.4670497589644014
3207,2,3,1,Bayern,0.40266567717575724
3209,1,4,1,RPSLHE,0.4736896754069664
3210,1,3,1,HBHHSHNS,0.31057878225346247
3212,2,1,0,Baden-Württemberg,2.341213294436197
3213,1,4,0,Nordrhein-Westfalen,2.2048953206354
3214,2,4,1,Nordrhein-Westfalen,0.6274993277383306
3215,1,1,1,RPSLHE,0.3191260325522322
3217,2,1,0,Bayern,0.953440422310601
3218,1,1,1,Bayern,0.21229423648516815
3219,1,3,0,Baden-Württemberg,1.6626195702740991
3221,2,1,1,HBHHSHNS,0.48934970433390784
3222,1,3,1,Bayern,0.25327032544608247
3223,1,4,1,Berlin,0.1821297064423889
3225,1,4,1,Baden-Württemberg,0.5412145164533009
3226,1,4,1,RPSLHE,0.4736896754069664
3227,1,5,1,RPSLHE,1.7904895395326654
3228,1,1,1,HBHHSHNS,0.23543800530456288
3229,1,3,1,RPSLHE,0.3464965156501962
3231,2,4,1,HBHHSHNS,0.59335422642501
3234,2,4,1,HBHHSHNS,0.59335422642501
3235,1,1,1,Nordrhein-Westfalen,0.2771594920820162
3236,1,3,0,Nordrhein-Westfalen,1.7042852518259892
3237,2,3,1,Berlin,0.3605812619359924
3238,1,3,0,Berlin,0.9179651102048781
3240,1,4,1,Berlin,0.1821297064423889
3242,1,3,0,THSTSN,1.3445915331281455
3245,1,1,0,Nordrhein-Westfalen,1.455456871139073
3246,1,1,0,Berlin,0.8596856744110565
3247,1,4,0,Berlin,1.3862103097031517
3248,1,4,1,HBHHSHNS,0.39610843373716254
3249,1,4,1,Bayern,0.22421157024559785
3250,1,3,1,Bayern,0.25327032544608247
3252,1,4,1,Nordrhein-Westfalen,0.490729535866323
3253,1,1,1,Bayern,0.21229423648516815
3254,1,4,1,RPSLHE,0.4736896754069664
3255,1,4,0,HBHHSHNS,1.6404551592704457
3256,1,1,1,HBHHSHNS,0.23543800530456288
3257,1,1,0,Bayern,0.7630428683993563
3258,1,1,1,Baden-Württemberg,0.303950998023234
3259,2,4,1,Baden-Württemberg,0.5812453928287536
3260,1,1,0,Berlin,0.8596856744110565
3263,2,3,1,Nordrhein-Westfalen,0.6566195985763772
3265,1,1,0,Bayern,0.7630428683993563
3267,2,1,0,Nordrhein-Westfalen,2.660033867403492
3268,2,4,0,RPSLHE,3.175306482871702
3270,1,1,1,Berlin,0.15587707283277444
3272,1,4,1,THSTSN,0.38058207520844134
3273,1,1,1,Berlin,0.15587707283277444
3274,1,4,0,RPSLHE,2.4670497589644014
3277,1,1,1,Bayern,0.21229423648516815
3278,2,4,1,Bayern,0.24423376662118426
3282,1,4,1,Nordrhein-Westfalen,0.490729535866323
3283,1,4,1,Bayern,0.22421157024559785
3284,1,3,1,Bayern,0.25327032544608247
3286,1,3,1,Berlin,0.16318181073267798
3287,1,1,0,Bayern,0.7630428683993563
3288,1,3,0,THSTSN,1.3445915331281455
3289,1,1,1,HBHHSHNS,0.23543800530456288
3290,1,3,1,Berlin,0.16318181073267798
3291,1,3,1,Baden-Württemberg,0.3311586714904999
3293,2,3,0,Nordrhein-Westfalen,3.1189950903552006
3294,2,4,1,THSTSN,0.5732043935324015
3295,1,4,1,RPSLHE,0.4736896754069664
3296,1,3,1,MVBB,0.299873153525749
3297,1,3,1,Nordrhein-Westfalen,0.27940924444387544
3298,1,3,1,Nordrhein-Westfalen,0.27940924444387544
3300,1,4,0,Nordrhein-Westfalen,2.2048953206354
3302,2,4,1,HBHHSHNS,0.59335422642501
3304,1,4,1,HBHHSHNS,0.39610843373716254
3307,1,3,1,Nordrhein-Westfalen,0.27940924444387544
3308,1,4,0,Nordrhein-Westfalen,2.2048953206354
3309,2,1,1,Bayern,0.4035281215104976
3312,1,4,1,Nordrhein-Westfalen,0.490729535866323
3313,1,3,1,THSTSN,0.2339147486365962
3314,1,3,1,HBHHSHNS,0.31057878225346247
3316,2,1,1,Baden-Württemberg,0.5471312156761556
3318,1,1,0,HBHHSHNS,0.9822469782417969
3319,1,1,0,Baden-Württemberg,1.430437910663729
3321,2,4,1,Baden-Württemberg,0.5812453928287536
3323,1,4,0,Nordrhein-Westfalen,2.2048953206354
3324,1,4,1,Nordrhein-Westfalen,0.490729535866323
3329,1,3,0,THSTSN,1.3445915331281455
3331,1,1,1,Berlin,0.15587707283277444
3332,1,1,0,Berlin,0.8596856744110565
3333,1,1,0,RPSLHE,1.417134539329714
3334,1,4,1,Nordrhein-Westfalen,0.490729535866323
3336,1,1,1,Nordrhein-Westfalen,0.2771594920820162
3337,1,5,0,Bayern,1.8001263386248463
3338,1,4,0,Bayern,1.304224702882832
3339,1,4,1,Baden-Württemberg,0.5412145164533009
3341,1,1,1,Nordrhein-Westfalen,0.2771594920820162
3346,1,4,1,HBHHSHNS,0.39610843373716254
3347,2,4,1,Nordrhein-Westfalen,0.6274993277383306
3348,1,3,1,RPSLHE,0.3464965156501962
3350,2,1,1,Nordrhein-Westfalen,0.5862917188845741
